"","UserIDs_in","MoYr","X.x","intercept","CTleaf_out.slope","CTleaf2.slope","Date","rdref","q10","LMA_g.m2","R_calc","sDate","Site.x","Plot.x","Spp","Treatment.x","site","Species.x","ï..UserIDs_in","X..N..as.received","X..N.adjusted","Nmass..g.N.kg.1.","X.y","X.1","X.2","Site.y","Plot.y","Species.y","Treatment.y","Narea"
"397","NM3GW",2020-04-01,259,-0.296157632652369,0.076190546413972,7.12273248622975e-05,2020-04-11,5.22326719609367,2.22002648628243,215.051852,"R.mass","2020-04-11","NM","3","G","W","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","NM3GW",2020-04-01,535,-1.83303374049114,0.076190546413972,7.12273248622978e-05,2020-04-11,1.12327328401079,2.22002648628243,215.051852,"R.area","2020-04-11","NM","3","G","W","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","NM3GW",2020-06-01,83,0.692349692864505,0.0312727908381459,0.000680356216184431,2020-06-11,6.68183131503159,1.9211155183654,193.7642,"R.mass","2020-06-11","NM","3","G","W","NM","G","NM3GW",1.62,1.8,18,NA,NA,NA,"NM","3","G","W",3.4877556
"400","NM3GW",2020-06-01,359,-0.948763630247199,0.0312727908381459,0.000680356216184431,2020-06-11,1.29469969929204,1.9211155183654,193.7642,"R.area","2020-06-11","NM","3","G","W","NM","G","NM3GW",1.62,1.8,18,NA,NA,NA,"NM","3","G","W",3.4877556
"401","NM3GW",2020-07-01,99,0.474709698206843,0.0597599802754603,0.000293538375555855,2020-07-31,8.60351370198532,2.10511266976839,150.0662,"R.mass","2020-07-31","NM","3","G","W","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","NM3GW",2020-07-01,375,-1.42196905070461,0.0597599802754601,0.000293538375555859,2020-07-31,1.29109660790487,2.10511266976839,150.0662,"R.area","2020-07-31","NM","3","G","W","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","NM3MC",2019-10-01,28,-0.0442989928986229,0.121595749278488,-0.00105778633213818,2019-10-18,10.3240722643386,1.98787121851242,178.7479,"R.mass","2019-10-18","NM","3","M","C","NM","M","NM3MC",0.98,1.08,10.83,NA,NA,NA,"NM","3","M","C",1.93047732
"404","NM3MC",2019-10-01,304,-1.7660778386274,0.121595749278488,-0.00105778633213817,2019-10-18,1.84540623669878,1.98787121851242,178.7479,"R.area","2019-10-18","NM","3","M","C","NM","M","NM3MC",0.98,1.08,10.83,NA,NA,NA,"NM","3","M","C",1.93047732
"405","NM3MC",2019-12-01,210,-0.220961871817704,0.124946461988655,-0.000898801005816632,2019-12-15,10.3910935442842,2.22568362802641,133.6027,"R.mass","2019-12-15","NM","3","M","C","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","NM3MC",2019-12-01,486,-2.23384668032067,0.124946461988655,-0.000898801005816631,2019-12-15,1.38827815346894,2.22568362802641,133.6027,"R.area","2019-12-15","NM","3","M","C","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","NM3MC",2020-02-01,138,0.340940188061837,0.0937725274221982,-0.000480200417502528,2020-02-16,10.8604539376339,2.00897585123772,81.87755,"R.mass","2020-02-16","NM","3","M","C","NM","M","NM3MC",1.34,1.49,14.86,NA,NA,NA,"NM","3","M","C",1.219975495
"408","NM3MC",2020-02-01,414,-2.16159025241171,0.0937725274221981,-0.000480200417502526,2020-02-16,0.889227360301315,2.00897585123772,81.87755,"R.area","2020-02-16","NM","3","M","C","NM","M","NM3MC",1.34,1.49,14.86,NA,NA,NA,"NM","3","M","C",1.219975495
"409","NM3MC",2020-04-01,258,0.36340402729977,0.104940234857022,-0.00073043956627298,2020-04-11,12.5583422994875,1.98215089446409,106.593409,"R.mass","2020-04-11","NM","3","M","C","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","NM3MC",2020-04-01,534,-1.87532957113042,0.104940234857022,-0.000730439566272975,2020-04-11,1.33863651709127,1.98215089446409,106.593409,"R.area","2020-04-11","NM","3","M","C","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","NM3MC",2020-06-01,82,0.673011070504611,0.0605449876107293,-1.35604156822514e-05,2020-06-11,8.83004844465256,1.81969638958978,134.2018,"R.mass","2020-06-11","NM","3","M","C","NM","M","NM3MC",1.44,1.6,16.03,NA,NA,NA,"NM","3","M","C",2.1472288
"412","NM3MC",2020-06-01,358,-1.3353995712132,0.0605449876107294,-1.35604156822538e-05,2020-06-11,1.18500839535957,1.81969638958978,134.2018,"R.area","2020-06-11","NM","3","M","C","NM","M","NM3MC",1.44,1.6,16.03,NA,NA,NA,"NM","3","M","C",2.1472288
"413","NM3MC",2020-07-01,98,1.23542619802895,0.000703858371293092,0.0010938691707598,2020-07-31,6.9357617494257,1.74015322395356,154.1715,"R.mass","2020-07-31","NM","3","M","C","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","NM3MC",2020-07-01,374,-0.634263461808908,0.000703858371293103,0.0010938691707598,2020-07-31,1.06929679255158,1.74015322395356,154.1715,"R.area","2020-07-31","NM","3","M","C","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","NM3MW",2019-10-01,27,0.373481305296823,0.0915051773574289,-0.000469119555157589,2019-10-18,10.6750689409137,1.97484911110797,117.8673,"R.mass","2019-10-18","NM","3","M","W","NM","M","NM3MW",1.4,1.56,15.58,NA,NA,NA,"NM","3","M","W",1.83872988
"416","NM3MW",2019-10-01,303,-1.7647145583012,0.0915051773574288,-0.000469119555157588,2019-10-18,1.25824155337936,1.97484911110797,117.8673,"R.area","2019-10-18","NM","3","M","W","NM","M","NM3MW",1.4,1.56,15.58,NA,NA,NA,"NM","3","M","W",1.83872988
"417","NM3MW",2019-12-01,209,-0.0474566187642045,0.106070499419251,-0.000586104618645188,2019-12-15,9.37447415419201,2.15470254716259,119.2762,"R.mass","2019-12-15","NM","3","M","W","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","NM3MW",2019-12-01,485,-2.17377008561088,0.106070499419251,-0.000586104618645186,2019-12-15,1.11815165411024,2.15470254716259,119.2762,"R.area","2019-12-15","NM","3","M","W","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","NM3MW",2020-02-01,137,0.941182992622111,0.0564623528746969,9.9431740442541e-05,2020-02-16,11.1885020943188,1.84843511800066,90.97576,"R.mass","2020-02-16","NM","3","M","W","NM","M","NM3MW",1.38,1.53,15.28,NA,NA,NA,"NM","3","M","W",1.391929128
"420","NM3MW",2020-02-01,413,-1.45597918895331,0.0564623528746968,9.9431740442541e-05,2020-02-16,1.01788248129224,1.84843511800066,90.97576,"R.area","2020-02-16","NM","3","M","W","NM","M","NM3MW",1.38,1.53,15.28,NA,NA,NA,"NM","3","M","W",1.391929128
"421","NM3MW",2020-04-01,257,0.675456580065307,0.0801782174060184,-0.000350463025219225,2020-04-11,11.7150299025053,1.87114522172633,100.82753,"R.mass","2020-04-11","NM","3","M","W","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","NM3MW",2020-04-01,533,-1.61888726548932,0.080178217406018,-0.000350463025219218,2020-04-11,1.18119752894575,1.87114522172633,100.82753,"R.area","2020-04-11","NM","3","M","W","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","NM3MW",2020-06-01,357,-1.8290634379823,0.0879818634196168,-0.00036749262511822,2020-06-11,1.15119468171949,2.00585884695359,126.0348,"R.area","2020-06-11","NM","3","M","W","NM","M","NM3MW",1.46,1.62,16.24,NA,NA,NA,"NM","3","M","W",2.04176376
"424","NM3MW",2020-06-01,81,0.242133781705743,0.0879818634196164,-0.000367492625118215,2020-06-11,9.1339430198603,2.00585884695359,126.0348,"R.mass","2020-06-11","NM","3","M","W","NM","M","NM3MW",1.46,1.62,16.24,NA,NA,NA,"NM","3","M","W",2.04176376
"425","NM3MW",2020-07-01,97,0.388221335065161,0.0526376677406491,0.000291576157491342,2020-07-31,6.59556944245021,1.95847235014783,169.5683,"R.mass","2020-07-31","NM","3","M","W","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","NM3MW",2020-07-01,373,-1.38627814840645,0.0526376677406487,0.000291576157491349,2020-07-31,1.11839949788823,1.95847235014783,169.5683,"R.area","2020-07-31","NM","3","M","W","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","NM4GC",2019-10-01,302,-2.25370163311146,0.0837488922333717,-1.77345257304636e-05,2019-10-18,0.842768135340183,2.29015994354167,265.4545,"R.area","2019-10-18","NM","4","G","C","NM","G","NM4GC",1.17,1.3,13.03,NA,NA,NA,"NM","4","G","C",3.4509085
"428","NM4GC",2019-10-01,26,-0.927389805360383,0.0837488922333715,-1.773452573046e-05,2019-10-18,3.17481201237946,2.29015994354167,265.4545,"R.mass","2019-10-18","NM","4","G","C","NM","G","NM4GC",1.17,1.3,13.03,NA,NA,NA,"NM","4","G","C",3.4509085
"429","NM4GC",2019-12-01,208,-0.24509378966357,0.053433630720629,0.000327411315991527,2019-12-15,3.65238014957702,2.00981356734004,260.7388,"R.mass","2019-12-15","NM","4","G","C","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","NM4GC",2019-12-01,484,-1.58932992870747,0.053433630720629,0.000327411315991527,2019-12-15,0.952317217344532,2.00981356734004,260.7388,"R.area","2019-12-15","NM","4","G","C","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","NM4GC",2020-02-01,148,-0.998362109704353,0.106976986008989,-0.000361615873504559,2020-02-15,4.26333884436618,2.43260311162679,270.1521,"R.mass","2020-02-15","NM","4","G","C","NM","G","NM4GC",1.2,1.33,13.31,NA,NA,NA,"NM","4","G","C",3.59302293
"432","NM4GC",2020-02-01,424,-2.30713225496744,0.106976986008989,-0.000361615873504558,2020-02-15,1.1517499418171,2.43260311162679,270.1521,"R.area","2020-02-15","NM","4","G","C","NM","G","NM4GC",1.2,1.33,13.31,NA,NA,NA,"NM","4","G","C",3.59302293
"433","NM4GC",2020-04-01,272,-0.946411026577616,0.110922812600983,-0.000448489479640952,2020-04-10,4.69432045268038,2.42294413681607,263.938349,"R.mass","2020-04-10","NM","4","G","C","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","NM4GC",2020-04-01,548,-2.27845075620015,0.110922812600983,-0.00044848947964095,2020-04-10,1.23901118995739,2.42294413681607,263.938349,"R.area","2020-04-10","NM","4","G","C","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","NM4GC",2020-06-01,64,0.721113636440685,0.0253021820160503,0.000845885182896463,2020-06-12,6.56890023237465,1.96592802582897,211.7114,"R.mass","2020-06-12","NM","4","G","C","NM","G","NM4GC",1.74,1.93,19.31,NA,NA,NA,"NM","4","G","C",4.08603002
"436","NM4GC",2020-06-01,340,-0.831417616063042,0.0253021820160502,0.000845885182896467,2020-06-12,1.39071106465636,1.96592802582897,211.7114,"R.area","2020-06-12","NM","4","G","C","NM","G","NM4GC",1.74,1.93,19.31,NA,NA,NA,"NM","4","G","C",4.08603002
"437","NM4GC",2020-07-01,96,0.128024008067264,0.0616526336565196,0.000299540550070593,2020-07-31,6.40163030622904,2.15178259291823,192.2708,"R.mass","2020-07-31","NM","4","G","C","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","NM4GC",2020-07-01,372,-1.52082647592376,0.0616526336565195,0.000299540550070595,2020-07-31,1.2308465802829,2.15178259291823,192.2708,"R.area","2020-07-31","NM","4","G","C","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","NM4GW",2019-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NM4GW",1.1,1.22,12.17,NA,NA,NA,"NM","4","G","W",NA
"440","NM4GW",2019-12-01,207,0.488406829717821,0.00485854901270003,0.000963943171015538,2019-12-15,3.36132431240902,1.69987900607937,276.636,"R.mass","2019-12-15","NM","4","G","W","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","NM4GW",2019-12-01,483,-0.79664588665886,0.00485854901270014,0.000963943171015537,2019-12-15,0.929863312487581,1.69987900607937,276.636,"R.area","2019-12-15","NM","4","G","W","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","NM4GW",2020-02-01,147,0.163353127931157,0.0248815989681551,0.000986553310484158,2020-02-15,4.06327346609424,2.1003261557333,266.623,"R.mass","2020-02-15","NM","4","G","W","NM","G","NM4GW",1.26,1.4,13.99,NA,NA,NA,"NM","4","G","W",3.732722
"443","NM4GW",2020-02-01,423,-1.15856647545966,0.0248815989681551,0.000986553310484159,2020-02-15,1.08336216135045,2.1003261557333,266.623,"R.area","2020-02-15","NM","4","G","W","NM","G","NM4GW",1.26,1.4,13.99,NA,NA,NA,"NM","4","G","W",3.732722
"444","NM4GW",2020-04-01,271,-0.617571692971979,0.0870069886666903,-8.83339443697225e-06,2020-04-10,4.72129040051174,2.37655792165857,257.723028,"R.mass","2020-04-10","NM","4","G","W","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","NM4GW",2020-04-01,547,-1.97344149856752,0.0870069886666898,-8.83339443696368e-06,2020-04-10,1.21678525808722,2.37655792165857,257.723028,"R.area","2020-04-10","NM","4","G","W","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","NM4GW",2020-06-01,63,0.8794573361548,-0.00433181022124461,0.00141508678840841,2020-06-12,5.23617527976837,1.94298469232221,213.888,"R.mass","2020-06-12","NM","4","G","W","NM","G","NM4GW",1.64,1.82,18.22,NA,NA,NA,"NM","4","G","W",3.8927616
"447","NM4GW",2020-06-01,339,-0.662845429294468,-0.00433181022124427,0.0014150867884084,2020-06-12,1.1199550582391,1.94298469232221,213.888,"R.area","2020-06-12","NM","4","G","W","NM","G","NM4GW",1.64,1.82,18.22,NA,NA,NA,"NM","4","G","W",3.8927616
"448","NM4GW",2020-07-01,95,-0.501654646317689,0.0841788647393815,-2.52903152182215e-05,2020-07-31,4.88911118474597,2.2913553302966,243.6555,"R.mass","2020-07-31","NM","4","G","W","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","NM4GW",2020-07-01,371,-1.91365458290165,0.0841788647393814,-2.52903152182184e-05,2020-07-31,1.19125883027487,2.2913553302966,243.6555,"R.area","2020-07-31","NM","4","G","W","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","NM4MC",2019-10-01,301,-1.4686248741257,0.0695704345285048,-0.000135997046876413,2019-10-18,1.20398613951443,1.87330794348691,159.0457,"R.area","2019-10-18","NM","4","M","C","NM","M","NM4MC",1.09,1.21,12.11,NA,NA,NA,"NM","4","M","C",1.92445297
"451","NM4MC",2019-10-01,25,0.369938822550166,0.0695704345285051,-0.000135997046876418,2019-10-18,7.5700640728698,1.87330794348691,159.0457,"R.mass","2019-10-18","NM","4","M","C","NM","M","NM4MC",1.09,1.21,12.11,NA,NA,NA,"NM","4","M","C",1.92445297
"452","NM4MC",2019-12-01,206,1.52915347181745,-0.00706549214396932,0.00111194088242571,2019-12-15,7.74834459368326,1.62468754902863,125.7656,"R.mass","2019-12-15","NM","4","M","C","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","NM4MC",2019-12-01,482,-0.544181950213091,-0.00706549214396982,0.00111194088242572,2019-12-15,0.974475206831332,1.62468754902862,125.7656,"R.area","2019-12-15","NM","4","M","C","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","NM4MC",2020-02-01,146,0.386038006487993,0.0935898627862648,-0.000567135972143622,2020-02-15,10.7115713696738,1.92001047507078,162.2174,"R.mass","2020-02-15","NM","4","M","C","NM","M","NM4MC",1.43,1.59,15.92,NA,NA,NA,"NM","4","M","C",2.57925666
"455","NM4MC",2020-02-01,422,-1.43277986159721,0.0935898627862649,-0.000567135972143624,2020-02-15,1.73760325750292,1.92001047507078,162.2174,"R.area","2020-02-15","NM","4","M","C","NM","M","NM4MC",1.43,1.59,15.92,NA,NA,NA,"NM","4","M","C",2.57925666
"456","NM4MC",2020-04-01,270,0.641021577376669,0.070514954979848,-0.000188182727716731,2020-04-10,9.83828342384451,1.84237994819354,105.426352,"R.mass","2020-04-10","NM","4","M","C","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","NM4MC",2020-04-01,546,-1.6087210777724,0.0705149549798477,-0.000188182727716728,2020-04-10,1.037214331318,1.84237994819354,105.426352,"R.area","2020-04-10","NM","4","M","C","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","NM4MC",2020-06-01,338,-1.62880781897971,0.0589138892577865,-1.25592135193265e-05,2020-06-12,0.848903216703464,1.79115253296164,107.818,"R.area","2020-06-12","NM","4","M","C","NM","M","NM4MC",1.31,1.46,14.58,NA,NA,NA,"NM","4","M","C",1.5741428
"459","NM4MC",2020-06-01,62,0.598502839585189,0.0589138892577864,-1.25592135193252e-05,2020-06-12,7.87348324679983,1.79115253296164,107.818,"R.mass","2020-06-12","NM","4","M","C","NM","M","NM4MC",1.31,1.46,14.58,NA,NA,NA,"NM","4","M","C",1.5741428
"460","NM4MC",2020-07-01,94,1.07839341333881,0.0345884976635025,0.000347042075928891,2020-07-31,8.67119967797357,1.6810288464983,166.4418,"R.mass","2020-07-31","NM","4","M","C","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","NM4MC",2020-07-01,370,-0.714716166879059,0.0345884976635025,0.000347042075928892,2020-07-31,1.44325008256134,1.6810288464983,166.4418,"R.area","2020-07-31","NM","4","M","C","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","NM4MW",2019-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NM4MW",1.15,1.28,12.8,NA,NA,NA,"NM","4","M","W",NA
"463","NM4MW",2019-12-01,205,1.25668765019768,0.0104193505326171,0.00081066506486644,2019-12-15,7.5673056474595,1.66450209681599,138.7734,"R.mass","2019-12-15","NM","4","M","W","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","NM4MW",2019-12-01,481,-0.718225241728848,0.010419350532617,0.000810665064866441,2019-12-15,1.05014073353716,1.66450209681599,138.7734,"R.area","2019-12-15","NM","4","M","W","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","NM4MW",2020-02-01,421,-1.0926204539348,0.0471626670702826,9.25724996887632e-05,2020-02-15,1.15523528724501,1.67852078517758,117.0062,"R.area","2020-02-15","NM","4","M","W","NM","M","NM4MW",1.24,1.38,13.81,NA,NA,NA,"NM","4","M","W",1.61468556
"466","NM4MW",2020-02-01,145,1.05290790020059,0.0471626670702827,9.25724996887623e-05,2020-02-15,9.87328267429426,1.67852078517758,117.0062,"R.mass","2020-02-15","NM","4","M","W","NM","M","NM4MW",1.24,1.38,13.81,NA,NA,NA,"NM","4","M","W",1.61468556
"467","NM4MW",2020-04-01,269,0.348218775566054,0.0982331080218084,-0.000585714311814213,2020-04-10,11.4498317002876,1.99266696380784,111.55762,"R.mass","2020-04-10","NM","4","M","W","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","NM4MW",2020-04-01,545,-1.84499527469576,0.0982331080218083,-0.000585714311814213,2020-04-10,1.27731597388463,1.99266696380784,111.55762,"R.area","2020-04-10","NM","4","M","W","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","NM4MW",2020-06-01,337,-0.760280954308531,0.02984469160514,0.000293129196338454,2020-06-12,1.18416997192971,1.56050816376451,131.5484,"R.area","2020-06-12","NM","4","M","W","NM","M","NM4MW",1.35,1.5,15,NA,NA,NA,"NM","4","M","W",1.973226
"470","NM4MW",2020-06-01,61,1.26809947993706,0.02984469160514,0.000293129196338454,2020-06-12,9.00178164029138,1.56050816376451,131.5484,"R.mass","2020-06-12","NM","4","M","W","NM","M","NM4MW",1.35,1.5,15,NA,NA,NA,"NM","4","M","W",1.973226
"471","NM4MW",2020-07-01,93,0.970629756255357,0.050847742570644,9.28536801582025e-05,2020-07-31,9.97275495842806,1.74177422940449,131.9167,"R.mass","2020-07-31","NM","4","M","W","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","NM4MW",2020-07-01,369,-1.05495485994903,0.0508477425706443,9.28536801581975e-05,2020-07-31,1.31557292402447,1.74177422940449,131.9167,"R.area","2020-07-31","NM","4","M","W","NM","M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","NM5GC",2019-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NM5GC",1.3,1.44,14.38,NA,NA,NA,"NM","5","G","C",NA
"474","NM5GC",2019-12-01,500,-2.47685734709478,0.104552332401205,-0.00048518055507919,2019-12-14,0.846803265040393,2.23207812572724,272.7042,"R.area","2019-12-14","NM","5","G","C","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","NM5GC",2019-12-01,224,-1.17748975938574,0.104552332401205,-0.000485180555079191,2019-12-14,3.10520800574539,2.23207812572724,272.7042,"R.mass","2019-12-14","NM","5","G","C","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","NM5GC",2020-02-01,420,-1.29101309733346,0.0291699379520541,0.000848426883652578,2020-02-15,0.968993043420986,2.04605351141015,269.0851,"R.area","2020-02-15","NM","5","G","C","NM","G","NM5GC",1.19,1.32,13.17,NA,NA,NA,"NM","5","G","C",3.55192332
"477","NM5GC",2020-02-01,144,0.0217144951998045,0.0291699379520536,0.000848426883652586,2020-02-15,3.60106540057769,2.04605351141015,269.0851,"R.mass","2020-02-15","NM","5","G","C","NM","G","NM5GC",1.19,1.32,13.17,NA,NA,NA,"NM","5","G","C",3.55192332
"478","NM5GC",2020-04-01,268,-0.872437461032688,0.0798920920630936,0.000166439622407818,2020-04-10,3.41743272694762,2.41606632436802,291.844285,"R.mass","2020-04-10","NM","5","G","C","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","NM5GC",2020-04-01,544,-2.1039723505338,0.0798920920630938,0.000166439622407816,2020-04-10,0.997358210731626,2.41606632436802,291.844285,"R.area","2020-04-10","NM","5","G","C","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","NM5GC",2020-06-01,80,0.247729595627273,0.0308194387233292,0.000850477595647298,2020-06-11,4.71035869410743,2.08221698665361,255.1064,"R.mass","2020-06-11","NM","5","G","C","NM","G","NM5GC",1.45,1.61,16.14,NA,NA,NA,"NM","5","G","C",4.10721304
"481","NM5GC",2020-06-01,356,-1.1183449703211,0.0308194387233292,0.0008504775956473,2020-06-11,1.20164264916245,2.08221698665361,255.1064,"R.area","2020-06-11","NM","5","G","C","NM","G","NM5GC",1.45,1.61,16.14,NA,NA,NA,"NM","5","G","C",4.10721304
"482","NM5GC",2020-07-01,92,1.37290595505394,-0.000350810396487605,0.00133763820490769,2020-07-31,9.02645376471086,1.94509534899615,150.3914,"R.mass","2020-07-31","NM","5","G","C","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","NM5GC",2020-07-01,368,-0.521608094898409,-0.000350810396487404,0.00133763820490769,2020-07-31,1.35750101871014,1.94509534899615,150.3914,"R.area","2020-07-31","NM","5","G","C","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","NM5GW",2019-10-01,300,-0.120712624494116,0.00273941805868557,0.000520598337660802,2019-10-18,1.31409312378417,1.33334836937208,237.3089,"R.area","2019-10-18","NM","5","G","W","NM","G","NM5GW",1.23,1.36,13.6,NA,NA,NA,"NM","5","G","W",3.22740104
"485","NM5GW",2019-10-01,24,1.31767998648202,0.00273941805868539,0.000520598337660805,2019-10-18,5.5374793098117,1.33334836937208,237.3089,"R.mass","2019-10-18","NM","5","G","W","NM","G","NM5GW",1.23,1.36,13.6,NA,NA,NA,"NM","5","G","W",3.22740104
"486","NM5GW",2019-12-01,499,-2.30308765142647,0.0944495416150677,-7.9560539838406e-05,2019-12-14,1.00846114640923,2.47122788421247,234.9474,"R.area","2019-12-14","NM","5","G","W","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","NM5GW",2019-12-01,223,-0.854694031747637,0.0944495416150681,-7.95605398384112e-05,2019-12-14,4.2922847684598,2.47122788421247,234.9474,"R.mass","2019-12-14","NM","5","G","W","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","NM5GW",2020-02-01,419,-1.10321589800083,0.0231577352733322,0.000965053539881683,2020-02-15,1.08208089965687,2.04235616184344,269.7531,"R.area","2020-02-15","NM","5","G","W","NM","G","NM5GW",1.18,1.31,13.08,NA,NA,NA,"NM","5","G","W",3.53376561
"489","NM5GW",2020-02-01,143,0.207032284786757,0.0231577352733324,0.00096505353988168,2020-02-15,4.01137521554663,2.04235616184344,269.7531,"R.mass","2020-02-15","NM","5","G","W","NM","G","NM5GW",1.18,1.31,13.08,NA,NA,NA,"NM","5","G","W",3.53376561
"490","NM5GW",2020-04-01,267,-1.18659815587176,0.129888064673987,-0.000884151934054523,2020-04-10,4.51772479056318,2.35562168957973,251.446954,"R.mass","2020-04-10","NM","5","G","W","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","NM5GW",2020-04-01,543,-2.5671213860496,0.129888064673987,-0.00088415193405452,2020-04-10,1.1359681375974,2.35562168957972,251.446954,"R.area","2020-04-10","NM","5","G","W","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","NM5GW",2020-06-01,355,-1.14887560061975,0.0354854070953882,0.000748134290027991,2020-06-11,1.22856092903392,2.07284325087857,203.3885,"R.area","2020-06-11","NM","5","G","W","NM","G","NM5GW",1.59,1.76,17.64,NA,NA,NA,"NM","5","G","W",3.5796376
"493","NM5GW",2020-06-01,79,0.443761735186021,0.0354854070953887,0.000748134290027983,2020-06-11,6.04046408245263,2.07284325087857,203.3885,"R.mass","2020-06-11","NM","5","G","W","NM","G","NM5GW",1.59,1.76,17.64,NA,NA,NA,"NM","5","G","W",3.5796376
"494","NM5GW",2020-07-01,91,0.980077766853869,0.00481141222183215,0.00111671732577348,2020-07-31,6.0394406558318,1.8339512369189,199.0291,"R.mass","2020-07-31","NM","5","G","W","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","NM5GW",2020-07-01,367,-0.634226466938729,0.00481141222183208,0.00111671732577348,2020-07-31,1.20202443823361,1.8339512369189,199.0291,"R.area","2020-07-31","NM","5","G","W","NM","G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","NM5MC",2019-10-01,299,-1.75380447781922,0.122929391662166,-0.00103260493495062,2019-10-18,1.96217240507618,2.04008495000076,189.2157,"R.area","2019-10-18","NM","5","M","C","NM","M","NM5MC",1.28,1.42,14.17,NA,NA,NA,"NM","5","M","C",2.68686294
